placement,local_bsz,step_time,sync_time,frozen_layer
221,16,0.29872206687927244,0.08103960639953613,63
221,16,0.2915081644058228,0.08652595260620116,72
221,16,0.2855010318756104,0.08913551330566406,81
221,24,0.5755147171020508,0.005559685091972351,0
221,24,0.44457364082336426,0.027784806296825403,9
221,24,0.4224837636947632,0.042342358627319346,18
221,24,0.4364988422393799,0.07159302270889283,27
221,24,0.4458621883392334,0.09613653968811033,36
221,24,0.4198467302322388,0.07857289312362671,45
221,24,0.4371679878234863,0.12238958618164063,54
221,24,0.46290523052215576,0.16450031547546384,63
221,24,0.4044122076034546,0.10916636589050292,72
221,24,0.369542031288147,0.09544546977996823,81
221,32,0.7082128143310547,0.03181240303993224,0
221,32,0.6395064210891723,0.06357749739646913,9
221,32,0.6756771135330201,0.1476958001708984,18
221,32,0.6483959817886352,0.14409793502807616,27
221,32,0.5618040370941162,0.07073751077651981,36
221,32,0.6794290113449096,0.20750377172470094,45
221,32,0.609851393699646,0.1722558463287353,54
221,32,0.5970054531097412,0.17163630725860596,63
221,32,0.4794866371154785,0.06412320734024048,72
221,32,0.588636326789856,0.18332443527221684,81
221,48,1.0349455785751343,0.032284037079811104,0
221,48,0.9557756900787353,0.1410847536563873,9
221,48,0.9275621223449707,0.17625266050338737,18
221,48,0.972047061920166,0.24620431453704825,27
221,48,0.93104483127594,0.23511893890380853,36
221,48,0.8479036855697631,0.1702014798927307,45
221,48,0.9748436784744263,0.34638286855697636,54
221,48,0.9767517566680908,0.3708336096954346,63
221,48,0.9088290071487427,0.32215710132598874,72
221,48,0.8875028705596923,0.32109287422180166,81
221,64,1.1867789268493651,0.02970265527725221,0
221,64,1.1871393728256225,0.2194933986878395,9
221,64,1.1669060945510865,0.2640803861427307,18
221,64,1.1326957273483276,0.2771099459457398,27
221,64,1.1026905918121337,0.28688447525978095,36
221,64,0.8441100549697876,0.05416095760345458,45
221,64,0.9985603952407837,0.25995001465797435,54
221,64,1.1298734617233277,0.41384769432067875,63
221,64,0.7858139610290528,0.08622854122161863,72
221,64,1.0107425117492677,0.3543993326950074,81
2211,4,0.33324600219726563,0.1275101187896729,0
2211,4,0.18440939903259276,0.058320773429870625,9
2211,4,0.18097261428833009,0.06476427234649657,18
2211,4,0.17864449501037596,0.06701465587615968,27
2211,4,0.17513331413269043,0.07041644523620605,36
2211,4,0.17795754432678224,0.07434336296081545,45
2211,4,0.17486053943634033,0.08004812782287597,54
2211,4,0.1785687732696533,0.09036806137084963,63
2211,4,0.17876500606536866,0.09428869186401367,72
2211,4,0.17554496765136718,0.09850139656066893,81
2211,8,0.2805922889709473,0.08057874398708342,0
2211,8,0.25051828861236575,0.07087376363754273,9
2211,8,0.24292785167694092,0.07904335855484008,18
2211,8,0.23578420162200928,0.0765323059463501,27
2211,8,0.2280437183380127,0.07827212280273436,36
2211,8,0.2273106861114502,0.080587243309021,45
2211,8,0.22241642951965332,0.08679122924804687,54
2211,8,0.21935654640197755,0.08905474044799805,63
2211,8,0.217592511177063,0.09441628196716312,72
2211,8,0.22341209888458252,0.10665703453063964,81
2211,16,0.4701546335220337,0.11565764555692676,0
2211,16,0.3763016700744629,0.08942196681022643,9
2211,16,0.3536717557907105,0.09188440057754517,18
2211,16,0.3471833276748657,0.09519411163330078,27
2211,16,0.337980751991272,0.09824778236389158,36
2211,16,0.32975730419158933,0.09478227989196779,45
2211,16,0.3246579885482788,0.10397591590881347,54
2211,16,0.3172118520736694,0.10365225009918212,63
2211,16,0.3308615875244141,0.12805244941711424,72
2211,16,0.3231054973602295,0.12732041030883784,81
222,4,0.22929688930511474,0.022368604209423073,0
222,4,0.14132622241973877,0.013967400941848762,9
222,4,0.14284632682800294,0.024129515647888188,18
222,4,0.13511939525604247,0.020482047901153565,27
222,4,0.1358494997024536,0.02745450485229492,36
222,4,0.13389513969421388,0.02874218488693237,45
222,4,0.13408364295959474,0.03710234607696534,54
222,4,0.13446783065795898,0.04369942527770996,63
222,4,0.13402008056640624,0.04862644203186035,72
222,4,0.13417529582977294,0.053924210510253916,81
222,8,0.21875145435333251,0.005348208620548249,0
222,8,0.1997223711013794,0.011672596499919896,9
222,8,0.19299588680267335,0.01983946750640869,18
222,8,0.18957974433898925,0.022015856552124024,27
222,8,0.17920361042022706,0.021814190063476565,36
222,8,0.18386889457702638,0.029911675071716316,45
222,8,0.18270524978637695,0.03937771533966064,54
222,8,0.18557716846466066,0.04672446453094483,63
222,8,0.18167892456054688,0.0530679397583008,72
222,8,0.1731452989578247,0.05344187202453614,81
222,16,0.37306076526641846,0.009345351660251619,0
222,16,0.3331163501739502,0.02941046767234802,9
222,16,0.304917049407959,0.031576535110473626,18
222,16,0.3143313360214233,0.05355802646636964,27
222,16,0.3155913686752319,0.06487199750900267,36
222,16,0.2980473756790161,0.057937162132263194,45
222,16,0.3062105941772461,0.07821676517486574,54
222,16,0.31049950122833253,0.09341579238891601,63
222,16,0.2926961326599121,0.07863871498107908,72
222,16,0.2998120021820068,0.10306787391662602,81
222,24,0.5931324291229249,0.014120775761604311,0
222,24,0.4389757585525513,0.02060517374277115,9
222,24,0.44903409004211425,0.06677284879684446,18
222,24,0.44128079414367677,0.07272159290313723,27
222,24,0.40587736129760743,0.055241707267761224,36
222,24,0.44463242053985597,0.10164131834030153,45
222,24,0.4493842077255249,0.1356043271636963,54
222,24,0.4433899354934692,0.1397691185760498,63
222,24,0.4709484672546387,0.18233923225402834,72
222,24,0.42513690948486327,0.1501883419799805,81
222,32,0.7143899536132813,0.030348902435302735,0
222,32,0.6622873258590698,0.08961368086099623,9
222,32,0.6565386009216309,0.13227806774139406,18
222,32,0.6641917610168457,0.14753878080368044,27
222,32,0.5877610540390015,0.09445351343154912,36
222,32,0.667951979637146,0.19948140542984005,45
222,32,0.6616927146911621,0.22339713035583503,54
222,32,0.5989369297027588,0.17600313304901127,63
222,32,0.6782283401489257,0.27325423812866206,72
222,32,0.6620974111557006,0.27038660552978516,81
222,48,1.0231376457214356,0.04661096484899522,0
222,48,0.9288227653503418,0.14240053268909453,9
222,48,1.6886788988113404,0.9837489539718625,18
222,48,0.899268946647644,0.20702857376098627,27
222,48,0.9036208343505859,0.22499234090805056,36
222,48,0.9196487188339233,0.25893136259078975,45
222,48,0.8848038911819458,0.2697136357498169,54
222,48,0.8666091632843017,0.26307184486389157,63
222,48,0.8299719047546387,0.24615084182739255,72
222,48,0.757868595123291,0.19443198143005372,81
222,64,1.2203487684560377,0.09983764245898223,0
222,64,1.1304561592811762,0.19254114068940625,9
222,64,0.9805074625237044,0.11199075831923368,18
222,64,1.096995098646297,0.2669171323332675,27
222,64,1.0630740675815316,0.2698551772583363,36
222,64,0.9619808696037115,0.19492256475049397,45
222,64,1.0611462593078613,0.36294948644416286,54
222,64,0.9223019854966984,0.23508960921265357,63
222,64,1.0283180835635164,0.3703740089993144,72
222,64,1.0706073905146398,0.43317413494198825,81
2221,4,0.443491096496582,0.24110681907653803,0
2221,4,0.21610667705535888,0.09300189147949219,9
2221,4,0.2140722894668579,0.0963755213546753,18
2221,4,0.22191853523254396,0.10695641052246094,27
2221,4,0.2160943603515625,0.10936969146728515,36
2221,4,0.20801953792572023,0.10918494247436529,45
2221,4,0.21251366138458253,0.11709630508422852,54
2221,4,0.20846511363983156,0.11795814460754389,63
2221,4,0.20899637699127196,0.12343947227478026,72
2221,4,0.20874063014984132,0.13191677566528318,81
2221,8,0.3104642629623413,0.10771621847867968,0
2221,8,0.27859696865081784,0.10271688717842103,9
2221,8,0.27029651641845703,0.10943037467956543,18
2221,8,0.26114276885986326,0.1073459811782837,27
2221,8,0.26011115550994873,0.11342434349060058,36
2221,8,0.2556406736373901,0.11521142776489258,45
2221,8,0.2571186304092407,0.125839482421875,54
2221,8,0.25787925720214844,0.13427310569763182,63
2221,8,0.2597836589813232,0.14058833877563473,72
2221,8,0.25861128807067874,0.14813584625244144,81
2221,16,0.5259253454208374,0.17721153512954707,0
2221,16,0.40393369674682617,0.12587833349227906,9
2221,16,0.39758814811706544,0.14552385589599612,18
2221,16,0.3791227912902832,0.13652039646148684,27
2221,16,0.3601327228546143,0.12524441581726073,36
2221,16,0.35486838340759275,0.1285511782836914,45
2221,16,0.34565904617309573,0.13534883815765375,54
2221,16,0.3461467695236206,0.1461555805206299,63
2221,16,0.34756070137023926,0.15487053894042968,72
2221,16,0.3426451539993286,0.15828555114746093,81
2222,4,0.3563004302978516,0.15824267227172856,0
2222,4,0.20483859539031982,0.07944908756256101,9
2222,4,0.19801608562469483,0.08268304393768311,18
2222,4,0.20024089336395265,0.08863449085235597,27
2222,4,0.198336706161499,0.08762787864685061,36
2222,4,0.19614230632781982,0.09469229064941403,45
2222,4,0.20257322311401368,0.1077605996704102,54
2222,4,0.2024920415878296,0.1135796019744873,63
2222,4,0.19779607772827149,0.11522594833374022,72
2222,4,0.20329020500183106,0.12312782150268553,81
2222,8,0.29123576164245607,0.09036898252248766,0
2222,8,0.26603748798370364,0.0912848891830444,9
2222,8,0.2584455347061157,0.09535389732360841,18
2222,8,0.25200016975402834,0.09622132717132567,27
2222,8,0.2440909957885742,0.09579444252014159,36
2222,8,0.24972155570983887,0.10503886810302734,45
2222,8,0.24877201080322264,0.11608186897277831,54
2222,8,0.25422033309936526,0.12671336494445806,63
2222,8,0.24344973087310792,0.12277084159851072,72
2222,8,0.24255645275115967,0.12958764404296877,81
2222,16,0.4845776891708374,0.13277040643692017,0
2222,16,0.38707015991210936,0.10681669645309447,9
2222,16,0.3647094583511353,0.1121247643852234,18
2222,16,0.34625418186187745,0.09730670698165893,27
2222,16,0.3478161668777466,0.1081605319404602,36
2222,16,0.33798011302948,0.10568400886535644,45
2222,16,0.33437620639801025,0.12322672668457034,54
2222,16,0.338060040473938,0.12898203681945802,63
2222,16,0.3373195028305054,0.13891026855468755,72
2222,16,0.3363440179824829,0.14634418830871587,81
3,4,0.2249217939376831,0.01354393607854843,0
3,4,0.15333091259002685,0.020698255333900448,9
3,4,0.14723931312561034,0.01924116484642029,18
3,4,0.1434754991531372,0.019909836711883545,27
3,4,0.13999998092651367,0.02102106100082397,36
3,4,0.13764357089996337,0.022871490640640264,45
3,4,0.12913626194000244,0.023963484220504764,54
3,4,0.13170617580413818,0.025079582958221425,63
3,4,0.13070940017700194,0.02938449918746948,72
3,4,0.1255204725265503,0.030720557441711427,81
3,8,0.2432023525238037,0.01635063810825348,0
3,8,0.23113686084747315,0.019714027292728427,9
3,8,0.21905395030975341,0.02417612815856934,18
3,8,0.21431516170501708,0.02604105721473694,27
3,8,0.20330817222595216,0.024802017269134523,36
3,8,0.20674600601196289,0.034823454809188845,45
3,8,0.2044466495513916,0.04192024608612061,54
3,8,0.18680920124053954,0.03700678657531737,63
3,8,0.19857296466827393,0.04610789381027221,72
3,8,0.21529994487762452,0.07587795776367186,81
3,16,0.4150137090682983,0.033569341506958006,0
3,16,0.3313303804397583,0.02640197605848313,9
3,16,0.3190563678741455,0.040558817205429094,18
3,16,0.3750400733947754,0.10177961875915527,27
3,16,0.2932969331741333,0.031825408096313484,36
3,16,0.2811708402633667,0.03181033473968506,45
3,16,0.35779648303985595,0.12074889239311216,54
3,16,0.43985270023345946,0.21729779850006103,63
3,16,0.35756978034973147,0.13404714941024778,72
3,16,0.24679935932159425,0.035305281295776376,81
3,24,0.68000892162323,0.034738811168670655,0
3,24,0.47177590370178224,0.0402444491839409,9
3,24,0.572072434425354,0.17631129552841188,18
3,24,0.5059900379180908,0.12931956937789915,27
3,24,0.4761974334716797,0.11985143579483032,36
3,24,0.46589508533477786,0.11641913613319398,45
3,24,0.5843104410171509,0.25884738261222834,54
3,24,0.4151417350769043,0.09533630456924438,63
3,24,0.34619238376617434,0.04048773097991943,72
3,24,0.3627623653411865,0.06192991132736206,81
3,32,0.9141222047805786,0.1601506124186516,0
3,32,0.9084114599227905,0.2793631524205207,9
3,32,0.935792260169983,0.35276709830284125,18
3,32,0.8550342464447022,0.28289157138824467,27
3,32,0.8596439123153686,0.30529728527069094,36
3,32,0.8468776369094848,0.30615083215713496,45
3,32,0.9766040134429932,0.4678473700904846,54
3,32,0.5665869951248169,0.08139724748611452,63
3,32,0.609557819366455,0.1317497448730469,72
3,32,0.7224326419830323,0.263809048538208,81
3,48,1.205964570045471,0.1277722002315521,0
3,48,1.0000522756576538,0.11357534107208249,9
3,48,0.9143872547149658,0.07803994149208072,18
3,48,0.9297073507308959,0.14490011564254762,27
3,48,1.1247801971435547,0.3587820319843293,36
3,48,1.3151545429229736,0.589193501596451,45
3,48,1.208896656036377,0.5208588687896728,54
3,48,0.7855572843551636,0.10564728761672974,63
3,48,1.2104774856567382,0.5749820732307431,72
3,48,1.001763153076172,0.38289819705963124,81
3,64,1.7634882593154908,0.5055914852643012,0
3,64,1.249962477684021,0.17198438355922702,9
3,64,1.5158595180511474,0.5375245721149444,18
3,64,1.4039628314971924,0.44644235095977786,27
3,64,1.7762307453155517,0.8605274820232391,36
3,64,1.7113383674621583,0.8346297249507907,45
3,64,0.9908828353881836,0.1628482735443115,54
3,64,1.3207731676101684,0.5123239099121094,63
3,64,0.8451265239715576,0.05265223667144775,72
3,64,0.9793668460845947,0.22236527873992912,81
31,4,0.21818553924560546,0.006777794508934022,0
31,4,0.14969246387481688,0.008370688023567201,9
31,4,0.14890314102172852,0.018040360898971555,18
31,4,0.13754189014434814,0.013500313673019406,27
31,4,0.1434618663787842,0.019609231481552122,36
31,4,0.1444859981536865,0.022754099063873295,45
31,4,0.13904922485351562,0.024173957042694094,54
31,4,0.13973172664642333,0.03384467453002929,63
31,4,0.1600423812866211,0.057656934413909934,72
31,4,0.137044734954834,0.04474128253936768,81
31,8,0.2505306053161621,0.015464366133213048,0
31,8,0.22746843338012696,0.014854840450286864,9
31,8,0.23339758872985839,0.030340382747650153,18
31,8,0.21654083251953124,0.026044538822174074,27
31,8,0.22131704330444335,0.034372731132507314,36
31,8,0.21654841423034668,0.03625533435821533,45
31,8,0.20701628684997558,0.03780558849334716,54
31,8,0.20224916458129882,0.04199430149078369,63
31,8,0.2251048994064331,0.07170447353363037,72
31,8,0.21658148765563964,0.07374082984924316,81
31,16,0.4203861665725708,0.03836893205165863,0
31,16,0.3813180017471314,0.07290724332571029,9
31,16,0.3104349136352539,0.029571051588058478,18
31,16,0.4075573444366455,0.13172969823837277,27
31,16,0.3280500984191895,0.061627781200408946,36
31,16,0.36262706756591795,0.10704357440948488,45
31,16,0.373774094581604,0.13448613731384274,54
31,16,0.26746961116790774,0.03528998914718628,63
31,16,0.3998692989349365,0.18073229366302487,72
31,16,0.34028708457946777,0.12904498416900637,81
31,24,0.6737385034561157,0.02321145843267441,0
31,24,0.5622888803482056,0.1304486692142487,9
31,24,0.43150068759918214,0.03026917392730713,18
31,24,0.4460399532318115,0.06648965162277222,27
31,24,0.5877297687530517,0.21395545989990233,36
31,24,0.3878571939468384,0.02828507139205933,45
31,24,0.3598296880722046,0.023037501583099366,54
31,24,0.4293884801864624,0.10924732591629029,63
31,24,0.6154703950881958,0.3079336570358277,72
31,24,0.4455862522125244,0.150156183052063,81
31,32,0.9697750186920167,0.19082348695516582,0
31,32,0.9521891832351684,0.31638036784648893,9
31,32,0.6532171726226806,0.04891531244277953,18
31,32,0.9387654304504395,0.3708432232284544,27
31,32,0.7754769468307495,0.20754618291854865,36
31,32,0.7390830373764038,0.1980658431053161,45
31,32,0.8393167114257812,0.3287134596729278,54
31,32,0.8590357637405396,0.382012767677307,63
31,32,0.8795458793640136,0.3979142544937135,72
31,32,0.8547708940505981,0.3738945750427247,81
31,48,1.195303635597229,0.11838181490182872,0
31,48,0.977022385597229,0.08661643260002133,9
31,48,0.9829544687271118,0.16082686002731317,18
31,48,0.8517503929138184,0.06453733310699462,27
31,48,0.8273749303817749,0.04211722248077393,36
31,48,1.2857207012176515,0.543162494316101,45
31,48,1.070004506111145,0.36766884532928473,54
31,48,1.2191273880004883,0.5379621662139893,63
31,48,1.3107589054107667,0.6720787754821778,72
31,48,0.9545003747940064,0.3219603897094727,81
31,64,1.7277899646759034,0.47410729631662357,0
31,64,1.85876220703125,0.7950446339535715,9
31,64,1.0869938516616822,0.09882691656112673,18
31,64,1.030552191734314,0.09499793360710146,27
31,64,1.5457397890090943,0.6212055776023866,36
31,64,1.1113077402114868,0.2058366741752625,45
31,64,0.954465560913086,0.12610414439201356,54
31,64,1.2320542335510254,0.43749820568084713,63
31,64,1.012772603034973,0.22235666465759277,72
31,64,1.8266169834136963,1.0724009692764285,81
311,4,0.2165531873703003,0.0059521843218803385,0
311,4,0.14676732063293457,0.006379233334064485,9
311,4,0.14518633365631103,0.015561789579391482,18
311,4,0.13533174514770507,0.014314065914154052,27
311,4,0.13806386947631835,0.016027668495178223,36
311,4,0.14475115299224853,0.027090452594757078,45
311,4,0.13533388137817381,0.030789181404113762,54
311,4,0.14175704956054688,0.038416076812744136,63
311,4,0.1383979606628418,0.045691944694519024,72
311,4,0.1368657112121582,0.0498242310333252,81
311,8,0.25039756298065186,0.017246290018558503,0
311,8,0.23079460144042968,0.017885081601142886,9
311,8,0.23305280208587648,0.0270683136177063,18
311,8,0.22286694049835204,0.0334841241836548,27
311,8,0.22610435485839844,0.03947206628799438,36
311,8,0.22343008518218993,0.04423749682426451,45
311,8,0.21126893520355225,0.03959930879592894,54
311,8,0.21218174457550049,0.05034219532012939,63
311,8,0.22346364498138427,0.0712533604049683,72
311,8,0.22317678928375245,0.08325386329650876,81
311,16,0.3971968030929565,0.014199889922142024,0
311,16,0.32495484828948973,0.016566353931427004,9
311,16,0.3872546625137329,0.0984545071029663,18
311,16,0.4328862905502319,0.15962130670547486,27
311,16,0.4416103029251099,0.17993675035476683,36
311,16,0.40401257038116456,0.14712786951065066,45
311,16,0.3991507911682129,0.1587441870307922,54
311,16,0.39857627868652346,0.16373209156036375,63
311,16,0.39534361362457277,0.18078795829772948,72
311,16,0.27805729866027834,0.0692187553405762,81
311,24,0.6670878171920777,0.021553602578639985,0
311,24,0.4825195026397705,0.05097981954813004,9
311,24,0.6136657428741455,0.21650345930099488,18
311,24,0.4532168340682983,0.07104503694534302,27
311,24,0.6155587530136108,0.24626925634384153,36
311,24,0.4980807828903198,0.14485508180618284,45
311,24,0.6382734584808349,0.3066703273773193,54
311,24,0.3728562164306641,0.05148418022155763,63
311,24,0.5266024112701416,0.22533251106262198,72
311,24,0.5087777423858643,0.2171103429412842,81
311,32,0.926361756324768,0.1673470956659317,0
311,32,0.7192259693145752,0.08399241002559663,9
311,32,0.7507951831817627,0.15741218910217286,18
311,32,0.6607990169525146,0.08085241920471191,27
311,32,0.6427519845962525,0.08350679006576536,36
311,32,0.7671569681167603,0.22699024176597585,45
311,32,0.7461528205871581,0.24446160956382748,54
311,32,0.5753876829147339,0.07660111816406251,63
311,32,0.5464672088623047,0.07646369815826418,72
311,32,0.5490398454666138,0.07076919521331787,81
311,48,1.3321848869323731,0.23571886102437975,0
311,48,0.926122899055481,0.030239825983047496,9
311,48,1.048625168800354,0.24263213256835928,18
311,48,0.85527747631073,0.0566425804901123,27
311,48,0.9123882484436036,0.134358465423584,36
311,48,1.2436286258697509,0.5053732075309754,45
311,48,1.2573536825180054,0.5551822232723235,54
311,48,1.2235366249084472,0.5485498336791993,63
311,48,1.323062038421631,0.6752979504203797,72
311,48,1.1925088167190552,0.5628540413284302,81
311,64,1.4827499628067016,0.24744193979501727,0
311,64,1.6089258003234863,0.5696793259191515,9
311,64,1.6304676151275634,0.662396444807053,18
311,64,1.137096357345581,0.2125382453346253,27
311,64,0.9778679990768433,0.09078917110443119,36
311,64,1.196542468070984,0.34247968529701245,45
311,64,0.861633472442627,0.04637923360824584,54
311,64,0.8865655517578125,0.12139519987106326,63
311,64,0.9552208709716797,0.19562137887954711,72
311,64,0.899413275718689,0.1773885577011108,81
3111,4,0.3809234809875488,0.17973258255004881,0
3111,4,0.20106754779815675,0.06586773504257205,9
3111,4,0.19740877151489258,0.07318601745605469,18
3111,4,0.1916876745223999,0.07238039527893066,27
3111,4,0.1884826898574829,0.07765309425354007,36
3111,4,0.1892085552215576,0.08500533267974852,45
3111,4,0.19624369144439696,0.09653700603485105,54
3111,4,0.18715752601623536,0.09581574096679686,63
3111,4,0.18665629386901855,0.10318180335998534,72
3111,4,0.18982430934906006,0.10821766502380376,81
3111,8,0.3058671236038208,0.08992958487749098,0
3111,8,0.2770162868499756,0.07807635376930235,9
3111,8,0.26041053771972655,0.08796489765167237,18
3111,8,0.26590050220489503,0.08408053806304934,27
3111,8,0.25034194469451904,0.0722580892562866,36
3111,8,0.25700573444366454,0.08607803470611573,45
3111,8,0.2500288867950439,0.09225908164978028,54
3111,8,0.25377760887145995,0.09917575157165529,63
3111,8,0.25058411598205566,0.109801103591919,72
3111,8,0.252634220123291,0.11241310340881348,81
3111,16,0.520544958114624,0.15069941741943363,0
3111,16,0.42625711917877196,0.12281573356151579,9
3111,16,0.4430829906463623,0.16115226846694944,18
3111,16,0.3267516994476318,0.054807736091613775,27
3111,16,0.33583943367004393,0.07384745992660523,36
3111,16,0.39002456665039065,0.14386513870239256,45
3111,16,0.4315791130065918,0.19536564270019532,54
3111,16,0.3113909387588501,0.08624822288513183,63
3111,16,0.4563887977600098,0.24245876930236815,72
3111,16,0.43246312618255617,0.22651870887756342,81
32,4,0.2215291690826416,0.011978444740772247,0
32,4,0.14836618423461914,0.008709816331863405,9
32,4,0.14772161483764648,0.019671633777618405,18
32,4,0.13853124141693116,0.019672657899856567,27
32,4,0.14306281089782716,0.018447073287963873,36
32,4,0.1503314781188965,0.025004503116607665,45
32,4,0.14136364936828613,0.02997391366958618,54
32,4,0.1414506244659424,0.035294310302734375,63
32,4,0.14170731067657472,0.04183013359069823,72
32,4,0.13830650806427003,0.04824509353637696,81
32,8,0.24785537719726564,0.011717140538692473,0
32,8,0.2342406368255615,0.017238937628269196,9
32,8,0.23508748531341553,0.031131627540588375,18
32,8,0.22869008541107178,0.03094048763275147,27
32,8,0.2259230089187622,0.033854259109497076,36
32,8,0.208703236579895,0.02934122495651245,45
32,8,0.22854753017425536,0.055678791484832776,54
32,8,0.21707239151000976,0.05287241695404052,63
32,8,0.20678173065185546,0.05197424606323242,72
32,8,0.21387917518615723,0.06944489738464356,81
32,16,0.4222512197494507,0.03825672121047975,0
32,16,0.4500421094894409,0.14060181144237519,9
32,16,0.3840039730072021,0.09449985998153684,18
32,16,0.3726399660110474,0.09614454860687256,27
32,16,0.4210659646987915,0.1554042888450623,36
32,16,0.44800817489624023,0.19369213577270508,45
32,16,0.28990376472473145,0.05000327140808106,54
32,16,0.36294237613677977,0.130162504825592,63
32,16,0.30214724540710447,0.07873918838500975,72
32,16,0.373907527923584,0.16350019744873046,81
32,24,0.6923367309570313,0.03964102629184723,0
32,24,0.5022994375228882,0.07068295144796372,9
32,24,0.5297698879241943,0.12905551704406737,18
32,24,0.543697338104248,0.16400865133285522,27
32,24,0.5620060110092163,0.19078377729415893,36
32,24,0.5432189273834228,0.18276132919311522,45
32,24,0.39446808338165285,0.06083114992141724,54
32,24,0.5315757036209107,0.20905932891845705,63
32,24,0.6497719621658326,0.34101805259704593,72
32,24,0.3972260761260986,0.11032145252227783,81
32,32,0.9923716211318969,0.21859672249317166,0
32,32,0.6809617757797242,0.04344068127632141,9
32,32,0.9233083438873291,0.32980434968948363,18
32,32,0.8291588449478149,0.26185943201065065,27
32,32,0.7043516635894775,0.13813698547363285,36
32,32,0.6954719829559326,0.14637017221450807,45
32,32,0.8551900625228882,0.34794686463356006,54
32,32,0.723822250366211,0.22530005329132077,63
32,32,0.7793373584747314,0.28421545764923095,72
32,32,0.5433159971237183,0.06727168830871583,81
32,48,1.127481460571289,0.040517283856868744,0
32,48,0.9478173875808715,0.055476019320487964,9
32,48,1.2399136686325074,0.4136608542823791,18
32,48,0.8739496231079101,0.06626461698532103,27
32,48,0.9951686954498291,0.2282126114845277,36
32,48,1.2498547554016113,0.5188981714057923,45
32,48,1.3811508512496948,0.6995694892883302,54
32,48,0.8135016012191773,0.11860850769042969,63
32,48,1.250204005241394,0.6017096248817445,72
32,48,0.7714473915100097,0.12691949653625487,81
32,64,1.5984028339385987,0.3738109183859825,0
32,64,1.1064915752410889,0.045644841217994676,9
32,64,1.155023217201233,0.19454506900787355,18
32,64,1.32297119140625,0.41393408124923703,27
32,64,0.9434079647064209,0.04898191348075867,36
32,64,1.6270006942749022,0.7673833970069888,45
32,64,1.5666557931900025,0.7716622558212278,54
32,64,0.8428037405014038,0.05070761945724487,63
32,64,1.2619671487808228,0.5227800889968873,72
32,64,0.8194679498672486,0.08135344646453857,81
321,4,0.22504811286926268,0.013476331467628477,0
321,4,0.14911789894104005,0.010974658591747287,9
321,4,0.14866193294525146,0.019694899253845214,18
321,4,0.13931445121765137,0.019746938858032227,27
321,4,0.14357301235198974,0.02184355840682983,36
321,4,0.1423016929626465,0.026708070163726814,45
321,4,0.1428345251083374,0.034378301506042486,54
321,4,0.14037364959716797,0.03885150192260742,63
321,4,0.1415230894088745,0.04440324096679686,72
321,4,0.1405079507827759,0.05091433540344238,81
321,8,0.25079358100891114,0.014365757350921634,0
321,8,0.2311733627319336,0.014730895421504972,9
321,8,0.23405457973480226,0.02801127408981323,18
321,8,0.22567158699035644,0.028388884601593015,27
321,8,0.2199452590942383,0.030273147048950202,36
321,8,0.208239164352417,0.026879303646087642,45
321,8,0.2109028196334839,0.03448944616317748,54
321,8,0.20213287353515624,0.04723298336029053,63
321,8,0.21089448451995849,0.05668343803405763,72
321,8,0.2084091329574585,0.06292323776245118,81
321,16,0.43133188724517824,0.05125019563913345,0
321,16,0.3308126497268677,0.01625227251529694,9
321,16,0.3897584533691406,0.1029553579711914,18
321,16,0.3846974468231201,0.11346096200942991,27
321,16,0.28784517288208006,0.023795466175079345,36
321,16,0.3189061737060547,0.06075068473815917,45
321,16,0.34710034370422366,0.11118321716308593,54
321,16,0.43198190212249754,0.2033435466003418,63
321,16,0.29233397006988526,0.07361970180511473,72
321,16,0.4494368314743042,0.24245112663269042,81
321,24,0.6905758142471313,0.04670891982078553,0
321,24,0.6544146394729614,0.23136384721279143,9
321,24,0.6511026477813721,0.25575495899200446,18
321,24,0.4401496124267578,0.06022998014450074,27
321,24,0.5308867692947388,0.16526928092956544,36
321,24,0.6446139335632324,0.23610122110366824,45
321,24,0.5958910560607911,0.2666824572753907,54
321,24,0.4957814311981201,0.17734571979522698,63
321,24,0.4300567817687988,0.12049158298492431,72
321,24,0.534568395614624,0.244063173751831,81
321,32,0.9657931566238404,0.20186810385704046,0
321,32,0.8932901811599732,0.2514869859886169,9
321,32,0.7797693729400634,0.1847532140350342,18
321,32,0.8425003147125244,0.2631493851470948,27
321,32,0.6337848234176636,0.06692536409378054,36
321,32,0.8760589218139648,0.3339736730003356,45
321,32,0.8987712621688843,0.4014293601608276,54
321,32,0.8004599142074585,0.3259954597473145,63
321,32,0.7308975172042846,0.25120282360076907,72
321,32,0.6989949464797973,0.2379275777053833,81
321,48,1.1694412803649903,0.08802619473934174,0
321,48,1.2578101968765258,0.38922802634000775,9
321,48,0.9678303241729737,0.15323320478439328,18
321,48,0.8629618120193482,0.08612880378723146,27
321,48,1.1644025897979737,0.4268692292022704,36
321,48,0.856693115234375,0.11777140867233278,45
321,48,1.2206642389297486,0.5240223972129822,54
321,48,0.9064543056488037,0.23387629657745365,63
321,48,0.8065845775604248,0.17430644554138183,72
321,48,0.7944660520553589,0.17577971450805666,81
321,64,1.263380765914917,0.05923701806678329,0
321,64,1.0434495792832486,0.04445267334649731,9
321,64,1.553741726764413,0.6220763333342796,18
321,64,1.3260716504828876,0.42688959301349727,27
321,64,1.049041332200516,0.2061782364734383,36
321,64,0.876569016035213,0.05098777028017267,45
321,64,0.8283819985944171,0.043259951547134745,54
